WBAN,USAF,YR--MODAHRMN,DIR,SPD,GUS,CLG,SKC,L,M,H,VSB,MW,MW.1,MW.2,MW.3,AW,AW.1,AW.2,AW.3,W,TEMP,DEWP,SLP,ALT,STP,MAX,MIN,PCP01,PCP06,PCP24,PCPXX,SD
99999,28450,201708030750,990.00,3.00,,90.00,,,,,6.20,,,,,,,,,,61.00,54.00,,29.62,,,,,,,,
99999,28450,201708030800,293.00,4.00,,,,,,,,,,,,,,,,,63.00,52.00,1003.30,,979.80,,,,,,,0.00
99999,28450,201708030820,990.00,6.00,,95.00,,,,,6.20,,,,,,,,,,63.00,54.00,,29.62,,,,,,,,
99999,28450,201708030850,330.00,6.00,,33.00,,,,,6.20,,,,,,,,,,63.00,52.00,,29.62,,,,,,,,
99999,28450,201708030900,287.00,7.00,,,BKN,,,,31.20,15.00,,,,,,,,2.00,64.00,52.00,1003.20,,979.80,,,,,,,
99999,28450,201708030920,340.00,6.00,,30.00,,,,,6.20,80.00,,,,,,,,,64.00,54.00,,29.62,,,,,,,,
99999,28450,201708030950,350.00,10.00,,35.00,,,,,6.20,80.00,,,,,,,,,57.00,54.00,,29.65,,,,,,,,
99999,28450,201708031000,331.00,7.00,,,,,,,,,,,,,,,,,59.00,54.00,1003.90,,980.30,,,,,,,0.00
99999,28450,201708031020,340.00,9.00,,35.00,,,,,6.20,,,,,,,,,,59.00,54.00,,29.65,,,,,,,,
99999,28450,201708031050,360.00,9.00,,35.00,,,,,6.20,,,,,,,,,,61.00,57.00,,29.65,,,,,,,,
99999,28450,201708031100,6.00,7.00,12.00,,,,,,,,,,,,,,,,62.00,56.00,1004.00,,980.50,,,,,,,0.00
99999,28450,201708031120,360.00,11.00,,40.00,,,,,6.20,,,,,,,,,,63.00,55.00,,29.65,,,,,,,,
99999,28450,201708031150,10.00,11.00,,45.00,,,,,6.20,16.00,,,,,,,,,64.00,54.00,,29.65,,,,,,,,
99999,28450,201708031200,3.00,10.00,16.00,,BKN,,,,25.00,80.00,,,,,,,,9.00,62.00,53.00,1004.30,,980.80,,,,,,,
99999,28450,201708031220,40.00,5.00,,65.00,,,,,6.20,,,,,81.00,,,,,59.00,55.00,,29.65,,,,,,,,
99999,28450,201708031250,10.00,3.00,,150.00,,,,,6.20,,,,,,,,,,59.00,55.00,,29.65,,,,,,,,
99999,28450,201708031300,29.00,2.00,,,,,,,,,,,,,,,,,59.00,55.00,1004.50,,980.90,,,,,,,0.00
99999,28450,201708031320,990.00,3.00,,,,,,,6.20,,,,,,,,,,64.00,55.00,,29.65,,,,,,,,
99999,28450,201708031350,10.00,5.00,,44.00,,,,,6.20,,,,,,,,,,63.00,52.00,,29.65,,,,,,,,
99999,28450,201708031400,353.00,4.00,,,,,,,,,,,,,,,,,64.00,51.00,1004.20,,980.80,,,,,,,0.00
99999,28450,201708031420,10.00,11.00,,43.00,,,,,6.20,,,,,,,,,,63.00,52.00,,29.65,,,,,,,,
99999,28450,201708031450,990.00,8.00,,60.00,,,,,6.20,,,,,,,,,,64.00,50.00,,29.65,,,,,,,,
99999,28450,201708031500,22.00,9.00,15.00,,,,,,,,,,,,,,,,63.00,50.00,1004.50,,981.10,,,,,,,
99999,28450,201708031520,20.00,9.00,,,,,,,6.20,,,,,,,,,,63.00,50.00,,29.65,,,,,,,,
99999,28450,201708031550,20.00,10.00,,49.00,,,,,6.20,,,,,,,,,,63.00,50.00,,29.68,,,,,,,,
99999,28450,201708031600,9.00,9.00,14.00,,,,,,,,,,,,,,,,63.00,48.00,1005.00,,981.50,,,,,,,
99999,28450,201708031620,40.00,13.00,,,,,,,6.20,,,,,,,,,,63.00,50.00,,29.68,,,,,,,,
99999,28450,201708031650,30.00,11.00,,,,,,,,,,,,,,,,,61.00,48.00,,29.68,,,,,,,,
99999,28450,201708031700,27.00,10.00,13.00,,,,,,,,,,,,,,,,61.00,48.00,1005.50,,981.90,,,,,,,
99999,28450,201708031720,20.00,8.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.68,,,,,,,,
99999,28450,201708031750,10.00,7.00,,,,,,,,,,,,,,,,,59.00,50.00,,29.71,,,,,,,,
99999,28450,201708031800,352.00,4.00,,,,,,,,,,,,,,,,,58.00,49.00,1005.90,,982.20,65.00,58.00,,,,,
99999,28450,201708031820,360.00,7.00,,55.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
99999,28450,201708031850,20.00,8.00,,,,,,,,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
99999,28450,201708031900,15.00,5.00,,,,,,,,,,,,,,,,,58.00,49.00,1006.10,,982.40,,,,,,,
99999,28450,201708031920,360.00,5.00,,,,,,,,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
99999,28450,201708031950,360.00,6.00,,50.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.71,,,,,,,,
99999,28450,201708032000,358.00,4.00,,,,,,,,,,,,,,,,,57.00,48.00,1006.40,,982.70,,,,,,,
99999,28450,201708032020,10.00,6.00,,50.00,,,,,6.20,,,,,,,,,,57.00,48.00,,29.71,,,,,,,,
99999,28450,201708032050,20.00,7.00,,47.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.71,,,,,,,,
99999,28450,201708032100,16.00,8.00,12.00,,,,,,,,,,,,,,,,55.00,47.00,1006.60,,982.80,,,,,,,
99999,28450,201708032120,20.00,6.00,,,,,,,6.20,,,,,,,,,,54.00,46.00,,29.71,,,,,,,,
99999,28450,201708032150,20.00,5.00,,,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708032200,18.00,5.00,,,,,,,,,,,,,,,,,53.00,46.00,1007.10,,983.10,,,,,,,
99999,28450,201708032220,350.00,5.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.74,,,,,,,,
99999,28450,201708032250,30.00,5.00,,,,,,,,,,,,,,,,,50.00,45.00,,29.74,,,,,,,,
99999,28450,201708032300,11.00,6.00,,,,,,,,,,,,,,,,,51.00,45.00,1007.40,,983.30,,,,,,,
99999,28450,201708032320,10.00,6.00,,,,,,,,,,,,,,,,,50.00,45.00,,29.74,,,,,,,,
99999,28450,201708032350,350.00,5.00,,,,,,,,,,,,,,,,,50.00,45.00,,29.74,,,,,,,,
99999,28450,201708040000,6.00,4.00,,,,,,,,,,,,,,,,,49.00,44.00,1007.40,,983.30,,,,,,,
99999,28450,201708040020,310.00,6.00,,,,,,,,,,,,,,,,,48.00,45.00,,29.74,,,,,,,,
99999,28450,201708040050,330.00,6.00,,,,,,,,,,,,,,,,,48.00,45.00,,29.74,,,,,,,,
99999,28450,201708040100,333.00,6.00,,,,,,,,,,,,,,,,,49.00,45.00,1007.30,,983.20,,,,,,,
99999,28450,201708040120,350.00,5.00,,110.00,,,,,6.20,,,,,,,,,,48.00,45.00,,29.74,,,,,,,,
99999,28450,201708040150,360.00,5.00,,115.00,,,,,6.20,,,,,,,,,,48.00,45.00,,29.71,,,,,,,,
99999,28450,201708040200,352.00,4.00,,,,,,,,,,,,,,,,,49.00,44.00,1007.30,,983.10,,,,,,,
99999,28450,201708040220,30.00,6.00,,170.00,,,,,6.20,,,,,,,,,,48.00,45.00,,29.74,,,,,,,,
99999,28450,201708040250,20.00,7.00,,30.00,,,,,6.20,,,,,,,,,,50.00,45.00,,29.71,,,,,,,,
99999,28450,201708040300,13.00,4.00,,,,,,,,,,,,,,,,,49.00,45.00,1007.20,,983.10,,,,,,,
99999,28450,201708040320,40.00,6.00,,,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708040350,30.00,5.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708040400,37.00,5.00,,,,,,,,,,,,,,,,,53.00,46.00,1006.80,,982.80,,,,,,,
99999,28450,201708040420,50.00,8.00,,,,,,,,,,,,,,,,,54.00,46.00,,29.71,,,,,,,,
99999,28450,201708040450,50.00,9.00,,,,,,,6.20,,,,,,,,,,54.00,46.00,,29.71,,,,,,,,
99999,28450,201708040500,64.00,10.00,15.00,,,,,,,,,,,,,,,,54.00,45.00,1006.70,,982.80,,,,,,,
99999,28450,201708040520,60.00,9.00,,,,,,,6.20,,,,,,,,,,54.00,46.00,,29.71,,,,,,,,
99999,28450,201708040550,990.00,9.00,,,,,,,6.20,,,,,,,,,,54.00,45.00,,29.71,,,,,,,,
99999,28450,201708040600,49.00,12.00,17.00,722.00,SCT,,,,50.00,2.00,,,,,,,,1.00,55.00,44.00,1006.70,,982.80,59.00,49.00,,,,,
99999,28450,201708040620,60.00,9.00,,,,,,,6.20,,,,,,,,,,54.00,45.00,,29.71,,,,,,,,
99999,28450,201708040650,990.00,11.00,,,,,,,6.20,,,,,,,,,,55.00,45.00,,29.71,,,,,,,,
99999,28450,201708040700,70.00,12.00,18.00,,,,,,,,,,,,,,,,56.00,44.00,1006.40,,982.50,,,,,,,
99999,28450,201708040720,70.00,9.00,,,,,,,6.20,,,,,,,,,,55.00,45.00,,29.71,,,,,,,,
99999,28450,201708040750,50.00,14.00,,,,,,,6.20,,,,,,,,,,55.00,45.00,,29.71,,,,,,,,
99999,28450,201708040800,55.00,12.00,18.00,,,,,,,,,,,,,,,,56.00,45.00,1006.10,,982.30,,,,,,,0.00
99999,28450,201708040820,990.00,13.00,,,,,,,6.20,,,,,,,,,,57.00,45.00,,29.71,,,,,,,,
99999,28450,201708040850,990.00,11.00,,30.00,,,,,6.20,,,,,,,,,,57.00,45.00,,29.71,,,,,,,,
99999,28450,201708040900,44.00,11.00,19.00,,BKN,,,,50.00,3.00,,,,,,,,0.00,57.00,44.00,1005.80,,982.10,,,,,,,0.00
99999,28450,201708040920,990.00,10.00,,30.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.68,,,,,,,,
99999,28450,201708040950,990.00,11.00,,30.00,,,,,6.20,,,,,,,,,,59.00,45.00,,29.68,,,,,,,,
99999,28450,201708041000,65.00,13.00,20.00,,,,,,,,,,,,,,,,58.00,44.00,1005.70,,982.00,,,,,,,0.00
99999,28450,201708041020,70.00,11.00,,33.00,,,,,6.20,,,,,,,,,,59.00,45.00,,29.68,,,,,,,,
99999,28450,201708041050,70.00,11.00,,33.00,,,,,6.20,,,,,,,,,,59.00,46.00,,29.68,,,,,,,,
99999,28450,201708041100,54.00,14.00,21.00,,,,,,,,,,,,,,,,58.00,45.00,1005.50,,981.80,,,,,,,0.00
99999,28450,201708041120,60.00,15.00,,33.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.68,,,,,,,,
99999,28450,201708041150,50.00,15.00,,34.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.68,,,,,,,,
99999,28450,201708041200,52.00,11.00,16.00,,BKN,,,,37.50,2.00,,,,,,,,1.00,56.00,44.00,1005.60,,981.80,,,,,,,0.00
99999,28450,201708041220,30.00,11.00,,30.00,,,,,6.20,,,,,,,,,,55.00,45.00,,29.68,,,,,,,,
99999,28450,201708041250,50.00,9.00,,29.00,,,,,6.20,,,,,,,,,,57.00,45.00,,29.68,,,,,,,,
99999,28450,201708041300,56.00,10.00,13.00,,,,,,,,,,,,,,,,57.00,45.00,1005.00,,981.30,,,,,,,0.00
99999,28450,201708041320,50.00,9.00,,32.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708041350,990.00,10.00,,30.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708041400,51.00,12.00,16.00,,,,,,,,,,,,,,,,57.00,46.00,1004.80,,981.00,,,,,,,0.00
99999,28450,201708041420,50.00,11.00,,33.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708041450,40.00,13.00,,35.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708041500,44.00,12.00,18.00,,,,,,,,,,,,,,,,58.00,47.00,1004.30,,980.60,,,,,,,0.00
99999,28450,201708041520,50.00,13.00,,36.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.65,,,,,,,,
99999,28450,201708041550,50.00,10.00,,39.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.65,,,,,,,,
99999,28450,201708041600,49.00,11.00,15.00,,,,,,,,,,,,,,,,58.00,47.00,1004.00,,980.40,,,,,,,0.00
99999,28450,201708041620,50.00,10.00,,36.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.65,,,,,,,,
99999,28450,201708041650,40.00,13.00,,39.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.62,,,,,,,,
99999,28450,201708041700,28.00,9.00,13.00,,,,,,,,,,,,,,,,58.00,48.00,1003.80,,980.10,,,,,,,0.00
99999,28450,201708041720,50.00,11.00,,,,,,,,,,,,,,,,,59.00,50.00,,29.62,,,,,,,,
99999,28450,201708041750,50.00,10.00,,,,,,,,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708041800,36.00,10.00,15.00,,,,,,,,,,,,,,,,58.00,49.00,1003.60,,979.90,59.00,54.00,,,,,0.00
99999,28450,201708041820,40.00,11.00,,47.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708041850,40.00,8.00,,,,,,,6.20,,,,,,,,,,55.00,50.00,,29.62,,,,,,,,
99999,28450,201708041900,39.00,10.00,14.00,,,,,,,,,,,,,,,,56.00,49.00,1003.60,,979.80,,,,,,,0.00
99999,28450,201708041920,50.00,10.00,,,,,,,,,,,,,,,,,55.00,50.00,,29.62,,,,,,,,
99999,28450,201708041950,40.00,9.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042000,37.00,10.00,12.00,,,,,,,,,,,,,,,,54.00,49.00,1003.70,,979.80,,,,,,,
99999,28450,201708042020,50.00,9.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042050,50.00,8.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042100,48.00,8.00,,,,,,,,,,,,,,,,,53.00,49.00,1003.60,,979.70,,,,,,,0.00
99999,28450,201708042120,50.00,10.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708042150,50.00,9.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042200,42.00,10.00,12.00,,,,,,,,,,,,,,,,53.00,50.00,1003.50,,979.60,,,,,,,
99999,28450,201708042220,50.00,10.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042250,50.00,10.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708042300,45.00,9.00,12.00,,,,,,,,,,,,,,,,53.00,50.00,1003.30,,979.50,,,,,,,
99999,28450,201708042320,60.00,9.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708042350,50.00,8.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050000,43.00,8.00,,,,,,,,,,,,,,,,,52.00,49.00,1003.30,,979.30,,,,,,,
99999,28450,201708050020,50.00,9.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050050,50.00,9.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050100,45.00,9.00,11.00,,,,,,,,,,,,,,,,52.00,50.00,1003.30,,979.40,,,,,,,0.00
99999,28450,201708050120,50.00,9.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050150,50.00,10.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050200,42.00,9.00,12.00,,,,,,,,,,,,,,,,52.00,50.00,1003.30,,979.30,,,,,,,0.00
99999,28450,201708050220,50.00,10.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.59,,,,,,,,
99999,28450,201708050250,50.00,8.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708050300,35.00,9.00,13.00,,,,,,,,,,,,,,,,53.00,50.00,1003.20,,979.30,,,,,,,0.00
99999,28450,201708050320,30.00,10.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050350,40.00,9.00,,,,,,,,,,,,,,,,,52.00,50.00,,29.62,,,,,,,,
99999,28450,201708050400,40.00,8.00,11.00,,,,,,,,,,,,,,,,53.00,50.00,1003.30,,979.40,,,,,,,0.00
99999,28450,201708050420,40.00,9.00,,,,,,,,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708050450,50.00,10.00,,80.00,,,,,6.20,,,,,,,,,,54.00,50.00,,29.62,,,,,,,,
99999,28450,201708050500,35.00,12.00,16.00,,,,,,,,,,,,,,,,54.00,50.00,1003.20,,979.40,,,,,,,0.00
99999,28450,201708050520,50.00,10.00,,80.00,,,,,6.20,,,,,,,,,,55.00,50.00,,29.62,,,,,,,,
99999,28450,201708050550,40.00,13.00,,75.00,,,,,6.20,,,,,,,,,,55.00,50.00,,29.62,,,,,,,,
99999,28450,201708050600,36.00,11.00,16.00,,,,,,,,,,,,,,,,56.00,50.00,1003.30,,979.60,58.00,52.00,,,,,
99999,28450,201708050620,50.00,14.00,,18.00,,,,,6.20,,,,,,,,,,55.00,50.00,,29.62,,,,,,,,
99999,28450,201708050650,50.00,11.00,,19.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708050700,44.00,11.00,16.00,,,,,,,,,,,,,,,,56.00,50.00,1003.50,,979.80,,,,,,,0.00
99999,28450,201708050720,990.00,11.00,,18.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708050750,40.00,13.00,,28.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708050800,43.00,13.00,17.00,,,,,,,,,,,,,,,,58.00,49.00,1003.40,,979.80,,,,,,,
99999,28450,201708050820,50.00,13.00,,31.00,,,,,6.20,,,,,,,,,,57.00,50.00,,29.62,,,,,,,,
99999,28450,201708050850,40.00,13.00,,29.00,,,,,6.20,,,,,,,,,,59.00,50.00,,29.62,,,,,,,,
99999,28450,201708050900,25.00,13.00,18.00,,,,,,,,,,,,,,,,59.00,49.00,1003.50,,979.90,,,,,,,0.00
99999,28450,201708050920,30.00,14.00,,28.00,,,,,6.20,,,,,,,,,,59.00,50.00,,29.62,,,,,,,,
99999,28450,201708050950,50.00,13.00,,33.00,,,,,6.20,,,,,,,,,,61.00,50.00,,29.62,,,,,,,,
99999,28450,201708051000,45.00,13.00,19.00,,,,,,,,,,,,,,,,61.00,49.00,1003.20,,979.70,,,,,,,0.00
99999,28450,201708051020,60.00,11.00,,75.00,,,,,6.20,,,,,,,,,,61.00,50.00,,29.62,,,,,,,,
99999,28450,201708051050,60.00,9.00,,70.00,,,,,6.20,,,,,,,,,,63.00,48.00,,29.62,,,,,,,,
99999,28450,201708051100,33.00,12.00,17.00,,,,,,,,,,,,,,,,64.00,47.00,1003.10,,979.70,,,,,,,0.00
99999,28450,201708051120,50.00,13.00,,38.00,,,,,6.20,,,,,,,,,,61.00,48.00,,29.62,,,,,,,,
99999,28450,201708051150,990.00,10.00,,75.00,,,,,6.20,,,,,,,,,,63.00,48.00,,29.62,,,,,,,,
99999,28450,201708051200,58.00,13.00,21.00,,,,,,,,,,,,,,,,62.00,48.00,1003.50,,980.00,,,,,,,
99999,28450,201708051220,60.00,14.00,,75.00,,,,,6.20,,,,,,,,,,61.00,48.00,,29.62,,,,,,,,
99999,28450,201708051250,50.00,15.00,,70.00,,,,,6.20,,,,,,,,,,63.00,50.00,,29.62,,,,,,,,
99999,28450,201708051300,44.00,14.00,19.00,,,,,,,,,,,,,,,,61.00,47.00,1003.70,,980.20,,,,,,,
99999,28450,201708051320,70.00,14.00,,48.00,,,,,6.20,,,,,,,,,,64.00,50.00,,29.62,,,,,,,,
99999,28450,201708051350,60.00,14.00,,75.00,,,,,6.20,,,,,,,,,,61.00,48.00,,29.62,,,,,,,,
99999,28450,201708051400,57.00,13.00,22.00,,,,,,,,,,,,,,,,61.00,48.00,1003.80,,980.20,,,,,,,0.00
99999,28450,201708051420,80.00,11.00,,75.00,,,,,6.20,,,,,,,,,,61.00,48.00,,29.65,,,,,,,,
99999,28450,201708051450,990.00,11.00,,,,,,,,,,,,,,,,,59.00,48.00,,29.65,,,,,,,,
99999,28450,201708051500,79.00,13.00,19.00,,,,,,,,,,,,,,,,58.00,47.00,1004.30,,980.60,,,,,,,0.00
99999,28450,201708051520,990.00,13.00,,80.00,,,,,6.20,,,,,,,,,,59.00,48.00,,29.65,,,,,,,,
99999,28450,201708051550,90.00,10.00,,,,,,,,,,,,,,,,,57.00,48.00,,29.65,,,,,,,,
99999,28450,201708051600,80.00,14.00,19.00,,,,,,,,,,,,,,,,57.00,46.00,1004.60,,980.90,,,,,,,
99999,28450,201708051620,990.00,9.00,,80.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708051650,70.00,14.00,,26.00,,,,,6.20,,,,,,,,,,57.00,46.00,,29.65,,,,,,,,
99999,28450,201708051700,80.00,11.00,15.00,,,,,,,,,,,,,,,,57.00,47.00,1005.00,,981.20,,,,,,,
99999,28450,201708051720,90.00,9.00,,26.00,,,,,6.20,,,,,,,,,,57.00,48.00,,29.65,,,,,,,,
99999,28450,201708051750,80.00,7.00,,25.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.68,,,,,,,,
99999,28450,201708051800,72.00,11.00,17.00,,,,,,,,,,,,,,,,55.00,47.00,1005.10,,981.30,64.00,55.00,,,,,
99999,28450,201708051820,80.00,9.00,,27.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.68,,,,,,,,
99999,28450,201708051850,80.00,10.00,,25.00,,,,,6.20,,,,,,,,,,55.00,48.00,,29.68,,,,,,,,
99999,28450,201708051900,76.00,11.00,15.00,,,,,,,,,,,,,,,,55.00,47.00,1005.40,,981.50,,,,,,,
99999,28450,201708051920,990.00,7.00,,22.00,,,,,6.20,,,,,,,,,,54.00,48.00,,29.68,,,,,,,,
99999,28450,201708051950,80.00,8.00,,23.00,,,,,6.20,,,,,,,,,,54.00,48.00,,29.68,,,,,,,,
99999,28450,201708052000,76.00,7.00,,,,,,,,,,,,,,,,,54.00,47.00,1005.80,,981.90,,,,,,,
99999,28450,201708052020,990.00,8.00,,19.00,,,,,6.20,,,,,,,,,,54.00,48.00,,29.68,,,,,,,,
99999,28450,201708052050,80.00,8.00,,18.00,,,,,6.20,,,,,,,,,,54.00,48.00,,29.68,,,,,,,,
99999,28450,201708052100,77.00,9.00,13.00,,,,,,,,,,,,,,,,53.00,47.00,1005.90,,981.90,,,,,,,
99999,28450,201708052120,80.00,7.00,,29.00,,,,,6.20,,,,,,,,,,52.00,48.00,,29.68,,,,,,,,
99999,28450,201708052150,990.00,7.00,,18.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.68,,,,,,,,
99999,28450,201708052200,77.00,9.00,15.00,,,,,,,,,,,,,,,,52.00,47.00,1006.10,,982.10,,,,,,,
99999,28450,201708052220,990.00,7.00,,16.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708052250,990.00,7.00,,12.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708052300,74.00,7.00,,,,,,,,,,,,,,,,,52.00,46.00,1006.40,,982.30,,,,,,,
99999,28450,201708052320,90.00,6.00,,13.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708052350,990.00,6.00,,16.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.71,,,,,,,,
99999,28450,201708060000,78.00,6.00,,,,,,,,,,,,,,,,,51.00,46.00,1006.70,,982.60,,,,,,,
99999,28450,201708060020,80.00,6.00,,18.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060050,80.00,7.00,,20.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060120,40.00,7.00,,28.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060150,50.00,7.00,,28.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060220,60.00,8.00,,30.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060250,50.00,8.00,,32.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060300,40.00,9.00,13.00,,,,,,,,,,,,,,,,49.00,46.00,1007.00,,982.90,,,,,,,0.00
99999,28450,201708060320,50.00,8.00,,33.00,,,,,6.20,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060350,50.00,9.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060400,40.00,10.00,12.00,,,,,,,,,,,,,,,,50.00,47.00,1007.10,,983.00,,,,,,,0.00
99999,28450,201708060420,60.00,9.00,,,,,,,,,,,,,,,,,50.00,46.00,,29.71,,,,,,,,
99999,28450,201708060450,60.00,9.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.74,,,,,,,,
99999,28450,201708060500,52.00,10.00,13.00,,,,,,,,,,,,,,,,51.00,46.00,1007.20,,983.20,,,,,,,0.00
99999,28450,201708060520,50.00,8.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.74,,,,,,,,
99999,28450,201708060550,70.00,7.00,,75.00,,,,,6.20,,,,,,,,,,52.00,46.00,,29.74,,,,,,,,
99999,28450,201708060600,61.00,10.00,13.00,,,,,,,,,,,,,,,,52.00,46.00,1007.50,,983.50,55.00,49.00,,,,,0.00
99999,28450,201708060620,990.00,9.00,,,,,,,,,,,,,,,,,52.00,46.00,,29.74,,,,,,,,
99999,28450,201708060650,60.00,10.00,,65.00,,,,,6.20,,,,,,,,,,54.00,46.00,,29.74,,,,,,,,
99999,28450,201708060700,61.00,11.00,15.00,,,,,,,,,,,,,,,,53.00,45.00,1007.80,,983.80,,,,,,,0.00
99999,28450,201708060720,60.00,10.00,,36.00,,,,,6.20,,,,,,,,,,54.00,46.00,,29.74,,,,,,,,
99999,28450,201708060750,50.00,10.00,,28.00,,,,,6.20,,,,,,,,,,54.00,45.00,,29.74,,,,,,,,
99999,28450,201708060800,58.00,11.00,14.00,,,,,,,,,,,,,,,,54.00,45.00,1008.00,,984.00,,,,,,,0.00
99999,28450,201708060820,70.00,9.00,,24.00,,,,,6.20,,,,,,,,,,54.00,45.00,,29.74,,,,,,,,
99999,28450,201708060850,990.00,8.00,,20.00,,,,,6.20,,,,,,,,,,52.00,43.00,,29.77,,,,,,,,
99999,28450,201708060900,65.00,11.00,16.00,,,,,,,,,,,,,,,,52.00,43.00,1008.40,,984.40,,,,,,,0.00
99999,28450,201708060920,60.00,9.00,,28.00,,,,,6.20,,,,,,,,,,52.00,43.00,,29.77,,,,,,,,
99999,28450,201708060950,990.00,11.00,,32.00,,,,,6.20,,,,,,,,,,54.00,43.00,,29.77,,,,,,,,
99999,28450,201708061000,72.00,12.00,17.00,,,,,,,,,,,,,,,,54.00,43.00,1008.60,,984.60,,,,,,,0.00
99999,28450,201708061020,990.00,10.00,,31.00,,,,,6.20,,,,,,,,,,54.00,43.00,,29.77,,,,,,,,
99999,28450,201708061050,990.00,8.00,,28.00,,,,,6.20,,,,,,,,,,54.00,43.00,,29.77,,,,,,,,
